"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.10","51.78","OLDS","3024920","2011-11-18","2011","11","18","†","-15.0","","-17.8","","-16.4","","34.4","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-19","2011","11","19","†","-17.5","","-22.5","","-20.0","","38.0","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-20","2011","11","20","†","-11.0","","-24.3","","-17.7","","35.7","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-21","2011","11","21","†","4.0","","-14.0","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-22","2011","11","22","†","9.3","","-7.0","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-23","2011","11","23","†","7.0","","-4.5","","1.3","","16.7","","0.0","","0.0","","2.0","","2.0","","1","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-24","2011","11","24","†","-1.5","","-8.0","","-4.8","","22.8","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-25","2011","11","25","†","1.0","","-5.5","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-26","2011","11","26","†","10.7","","-8.0","","1.4","","16.6","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-27","2011","11","27","†","12.5","","0.5","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-28","2011","11","28","†","0.0","","-7.2","","-3.6","","21.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-29","2011","11","29","†","5.0","","-5.0","","0.0","","18.0","","0.0","","0.0","","10.0","","10.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-30","2011","11","30","†","-2.8","","-2.7","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-01","2011","12","01","†","5.5","","-10.5","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-02","2011","12","02","†","2.3","","-2.0","","0.2","","17.8","","0.0","","0.0","","1.0","","1.0","","10","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-03","2011","12","03","†","0.5","","-9.5","","-4.5","","22.5","","0.0","","0.0","","13.0","","13.0","","11","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-04","2011","12","04","†","-5.0","","-12.0","","-8.5","","26.5","","0.0","","0.0","","0.0","T","0.0","T","24","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-05","2011","12","05","†","2.2","","-9.0","","-3.4","","21.4","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-06","2011","12","06","†","5.0","","-4.5","","0.3","","17.7","","0.0","","0.0","","1.0","","1.0","","24","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-07","2011","12","07","†","-5.0","","-17.0","","-11.0","","29.0","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-08","2011","12","08","†","-5.0","","-18.5","","-11.8","","29.8","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-09","2011","12","09","†","3.0","","-5.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-10","2011","12","10","†","8.5","","-4.0","","2.3","","15.7","","0.0","","0.0","","2.0","","2.0","","25","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-11","2011","12","11","†","-3.0","","-8.0","","-5.5","","23.5","","0.0","","0.0","","2.0","","2.0","","24","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-12","2011","12","12","†","-9.0","","-16.0","","-12.5","","30.5","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-13","2011","12","13","†","-2.0","","-10.0","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-14","2011","12","14","†","-4.0","","-8.0","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-15","2011","12","15","†","-6.0","","-10.5","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-16","2011","12","16","†","1.0","","-8.5","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-17","2011","12","17","†","7.5","","-3.0","","2.3","","15.7","","0.0","","0.0","","3.0","","3.0","","23","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-18","2011","12","18","†","-1.0","","-9.0","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-19","2011","12","19","†","6.0","","-10.0","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-20","2011","12","20","†","5.7","","-3.0","","1.4","","16.6","","0.0","","0.0","","3.0","","3.0","","24","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-21","2011","12","21","†","-1.5","","-10.0","","-5.8","","23.8","","0.0","","0.0","","0.0","","0.0","","28","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-22","2011","12","22","†","0.0","","-8.0","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","28","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-23","2011","12","23","†","5.5","","-3.0","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-24","2011","12","24","†","2.5","","0.0","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-25","2011","12","25","†","6.7","","0.5","","3.6","","14.4","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-26","2011","12","26","†","3.0","","-4.2","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-27","2011","12","27","†","2.0","","-4.8","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-28","2011","12","28","†","10.2","","-9.5","","0.4","","17.6","","0.0","","0.0","","0.0","","0.0","","23","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-29","2011","12","29","†","5.5","","0.5","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-30","2011","12","30","†","5.5","","-6.7","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"-114.10","51.78","OLDS","3024920","2011-12-31","2011","12","31","†","-3.5","","-7.5","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
